#Thorlabs FTS
[SpectrumHeader]
#Date,20250203
#Time,15375844
#GMTTime,23375844
#Instrument,0
#InstrModel,CCS100
#Series,0
#InterferometerSerial,M00997582
#Type,emission
#ChannelIndex,0
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,100.000000
#TriggerMode,0
#AirMeasureOpt,0
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#WnrMin,13448.815430
#WnrMax,31151.394531
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#InstrStatus,0
#RefLaserLocked,0
#ChannelIndex,0
#AttenuationFilter,0
#Stitched,0
#ExcitationWavelength_nm,0
#SoftwareVersion,3.350000
#FirmwareVersion,
#Motor_FirmwareVersion,
#ReconstructionAlgorithms_SoftwareVersion,
#Sensor_FirmwareVersion,
#InstrSeriesIdentifier,MUN_CCS_SERIES
#RefGainIndex,0
#RefSignalInPerecent,0.0
#BBRefGainIndex,0
#BBRefSignalInPerecent,0.0
#AutogainStatus,0
#Name,
#Comment,""
#ExtComment,""
#Source,
[Data]
Pixel Number,Measured Signal
5.465695190e+02,2.224519849e-03
5.466868896e+02,1.520114858e-02
5.468042603e+02,2.201482952e-01
5.469216309e+02,7.890870571e-01
5.470390625e+02,6.193459034e-01
5.471564331e+02,3.234863281e-01
5.472738037e+02,1.556831300e-01
5.473911743e+02,8.272521943e-02
5.475086060e+02,4.896318540e-02
5.476259766e+02,2.850076929e-02
5.477433472e+02,1.725308970e-02
5.478607788e+02,1.556213852e-02
5.479781494e+02,1.104026753e-02
5.480955811e+02,8.912328631e-03
5.482130127e+02,6.100408733e-03
5.483303833e+02,6.081409287e-03
5.484478149e+02,2.433513757e-03
5.485652466e+02,2.927499590e-03
5.486826172e+02,9.515561396e-04
5.488000488e+02,1.179549610e-03
5.489174805e+02,7.615615614e-04
5.490349121e+02,3.554481780e-03
5.491523438e+02,6.855637184e-04
5.492697754e+02,2.566509880e-03
5.493872070e+02,9.895550320e-04
5.495046387e+02,8.565588505e-04
5.496220703e+02,1.388543635e-03
5.497395630e+02,7.235626690e-04
5.498569946e+02,6.475648261e-04
5.499744263e+02,9.135572473e-04
5.500918579e+02,6.855637184e-04
5.502093506e+02,1.483540982e-03
5.503267822e+02,1.540539321e-03
5.504442749e+02,7.235626690e-04
5.505617065e+02,7.235626690e-04
5.506791992e+02,7.235626690e-04
5.507966309e+02,-1.741616870e-05
5.509141235e+02,7.995604537e-04
5.510316162e+02,-9.341399709e-05
5.511491089e+02,1.027553924e-03
5.512665405e+02,-1.884112862e-04
5.513840332e+02,-6.633977173e-04
5.515015259e+02,1.155800273e-04
5.516190186e+02,-1.461374923e-03
5.517365112e+02,5.335680908e-04
5.518540039e+02,7.425621152e-04
5.519714966e+02,1.331545296e-03
5.520889893e+02,1.350544742e-03
5.522064819e+02,3.625729587e-04
5.523239746e+02,1.027553924e-03
5.524415283e+02,9.325566934e-04
5.525590210e+02,-9.483895847e-04
5.526765137e+02,1.388543635e-03
5.527940674e+02,-1.741616870e-05
5.529115601e+02,1.198549056e-03
5.530290527e+02,1.293546404e-03
5.531466064e+02,-1.993359765e-03
5.532640991e+02,-5.541508290e-05
5.533816528e+02,-2.074107324e-04
5.534992065e+02,-1.314129040e-04
5.536166992e+02,1.179549610e-03
5.537342529e+02,-1.157383551e-03
5.538518066e+02,1.483540982e-03
5.539693604e+02,-4.544036638e-04
5.540868530e+02,5.858165969e-05
5.542044067e+02,-4.164047714e-04
5.543219604e+02,2.737505129e-03
5.544395142e+02,9.515561396e-04
5.545570679e+02,3.231490962e-03
5.546746216e+02,-5.494009820e-04
5.547921753e+02,-5.684004282e-04
5.549097900e+02,1.155800273e-04
5.550273438e+02,4.765697231e-04
5.551448975e+02,2.034525154e-03
5.552624512e+02,1.312545850e-03
5.553800659e+02,4.385708016e-04
5.554976196e+02,4.195713263e-04
5.556151733e+02,8.375594043e-04
5.557327881e+02,5.905664293e-04
5.558503418e+02,1.027553924e-03
5.559679565e+02,4.385708016e-04
5.560855713e+02,1.155800273e-04
5.562031250e+02,-2.454096393e-04
5.563207397e+02,1.901529031e-03
5.564383545e+02,6.285653799e-04
5.565559082e+02,5.715669831e-04
5.566735229e+02,7.995604537e-04
5.567911377e+02,2.865751449e-04
5.569087524e+02,1.673535444e-03
5.570263672e+02,3.958220259e-05
5.571439819e+02,1.583288054e-06
5.572615967e+02,7.235626690e-04
5.573792114e+02,6.475648261e-04
5.574968262e+02,4.955691402e-04
5.576144409e+02,4.195713263e-04
5.577320557e+02,9.515561396e-04
5.578497314e+02,6.095659337e-04
5.579673462e+02,-4.354042176e-04
5.580849609e+02,5.335680908e-04
5.582026367e+02,1.806531684e-03
5.583202515e+02,1.293546404e-03
5.584379272e+02,1.535789488e-04
5.585555420e+02,-5.684004282e-04
5.586732178e+02,-9.341399709e-05
5.587908325e+02,1.559538767e-03
5.589085083e+02,9.895550320e-04
5.590261230e+02,1.065552933e-03
5.591437988e+02,-1.081385766e-03
5.592614746e+02,8.945577429e-04
5.593791504e+02,5.335680908e-04
5.594968262e+02,2.675756987e-04
5.596144409e+02,2.675756987e-04
5.597321167e+02,-4.924025852e-04
5.598497925e+02,7.615615614e-04
5.599674683e+02,-6.063993205e-04
5.600851440e+02,-3.594064037e-04
5.602028198e+02,8.945577429e-04
5.603205566e+02,-5.541508290e-05
5.604382324e+02,5.525675369e-04
5.605559082e+02,-1.884112862e-04
5.606735840e+02,9.658057388e-05
5.607913208e+02,1.540539321e-03
5.609089966e+02,-7.441453636e-05
5.610266724e+02,4.195713263e-04
5.611444092e+02,-6.823971635e-04
5.612620850e+02,4.765697231e-04
5.613798218e+02,1.274546958e-03
5.614974976e+02,1.521539874e-03
5.616152344e+02,2.281518187e-03
5.617329712e+02,1.217548503e-03
5.618506470e+02,-3.214074823e-04
5.619683838e+02,2.675756987e-04
5.620861206e+02,-1.694118255e-04
5.622038574e+02,1.155800273e-04
5.623215332e+02,-3.214074823e-04
5.624392700e+02,-4.354042176e-04
5.625570068e+02,3.245740663e-04
5.626747437e+02,-1.504123647e-04
5.627924805e+02,2.281518187e-03
5.629102173e+02,-1.138384105e-03
5.630279541e+02,9.135572473e-04
5.631457520e+02,1.915778557e-04
5.632634888e+02,1.692535006e-03
5.633812256e+02,5.905664293e-04
5.634989624e+02,-2.834085608e-04
5.636166992e+02,6.475648261e-04
5.637344971e+02,4.005718802e-04
5.638522339e+02,9.658057388e-05
5.639700317e+02,5.335680908e-04
5.640877686e+02,3.625729587e-04
5.642055664e+02,2.105773165e-04
5.643233032e+02,7.425621152e-04
5.644411011e+02,5.335680908e-04
5.645588379e+02,7.235626690e-04
5.646766357e+02,7.805610076e-04
5.647944336e+02,-1.233381452e-03
5.649122314e+02,1.255547395e-03
5.650299683e+02,1.008554478e-03
5.651477661e+02,1.027553924e-03
5.652655640e+02,-1.124134506e-04
5.653833618e+02,1.559538767e-03
5.655011597e+02,2.224519849e-03
5.656189575e+02,1.445541973e-03
5.657367554e+02,5.335680908e-04
5.658545532e+02,1.141550718e-03
5.659723511e+02,9.658057388e-05
5.660902100e+02,1.141550718e-03
5.662080078e+02,1.673535444e-03
5.663258057e+02,5.715669831e-04
5.664436035e+02,9.705555858e-04
5.665614624e+02,7.235626690e-04
5.666792603e+02,-1.504123647e-04
5.667970581e+02,2.295767772e-04
5.669149170e+02,5.905664293e-04
5.670327148e+02,2.058274549e-05
5.671505737e+02,-3.594064037e-04
5.672684326e+02,9.135572473e-04
5.673862305e+02,-1.936361310e-03
5.675040894e+02,1.426542527e-03
5.676219482e+02,2.675756987e-04
5.677397461e+02,8.755582967e-04
5.678576050e+02,1.293546404e-03
5.679754639e+02,5.905664293e-04
5.680933228e+02,6.855637184e-04
5.682111816e+02,8.375594043e-04
5.683290405e+02,1.583288054e-06
5.684468994e+02,9.325566934e-04
5.685647583e+02,-7.773944526e-04
5.686826172e+02,4.955691402e-04
5.688004761e+02,-9.293900803e-04
5.689183350e+02,9.135572473e-04
5.690361938e+02,1.155800273e-04
5.691540527e+02,6.285653799e-04
5.692719727e+02,7.758111315e-05
5.693898315e+02,-5.684004282e-04
5.695076904e+02,-1.884112862e-04
5.696256104e+02,1.711534453e-03
5.697434692e+02,-2.454096393e-04
5.698613892e+02,1.388543635e-03
5.699792480e+02,6.475648261e-04
5.700971680e+02,-3.641562580e-05
5.702150269e+02,-3.641562580e-05
5.703329468e+02,1.103551826e-03
5.704508057e+02,-1.314129040e-04
5.705687256e+02,2.675756987e-04
5.706866455e+02,5.715669831e-04
5.708045654e+02,1.065552933e-03
5.709224854e+02,-1.884112862e-04
5.710403442e+02,1.350544742e-03
5.711582642e+02,2.547510434e-03
5.712761841e+02,-4.164047714e-04
5.713941040e+02,7.615615614e-04
5.715120239e+02,1.065552933e-03
5.716299438e+02,-9.341399709e-05
5.717478638e+02,5.335680908e-04
5.718658447e+02,-8.533922955e-04
5.719837646e+02,3.958220259e-05
5.721016846e+02,-9.293900803e-04
5.722196045e+02,2.058274549e-05
5.723375244e+02,7.615615614e-04
5.724555054e+02,1.502540428e-03
5.725734253e+02,-1.290379791e-03
5.726914062e+02,-4.164047714e-04
5.728093262e+02,1.725783950e-04
5.729273071e+02,-4.924025852e-04
5.730452271e+02,-6.823971635e-04
5.731632080e+02,1.692535006e-03
5.732811279e+02,7.235626690e-04
5.733991089e+02,-1.741616870e-05
5.735170898e+02,5.335680908e-04
5.736350098e+02,1.255547395e-03
5.737529907e+02,7.758111315e-05
5.738709717e+02,-1.366377575e-03
5.739889526e+02,-7.013966097e-04
5.741069336e+02,7.615615614e-04
5.742249146e+02,3.435735125e-04
5.743428345e+02,-1.504123647e-04
5.744608154e+02,2.295767772e-04
5.745788574e+02,-1.366377575e-03
5.746968384e+02,2.680506790e-03
5.748148193e+02,-7.013966097e-04
5.749328003e+02,-4.544036638e-04
5.750507812e+02,1.141550718e-03
5.751687622e+02,-8.343927911e-04
5.752868042e+02,1.293546404e-03
5.754047852e+02,-5.114020314e-04
5.755227661e+02,9.325566934e-04
5.756408081e+02,8.755582967e-04
5.757587891e+02,3.815724340e-04
5.758767700e+02,-2.264101931e-04
5.759948120e+02,-3.784058499e-04
5.761127930e+02,-8.343927911e-04
5.762308350e+02,9.658057388e-05
5.763488770e+02,2.058274549e-05
5.764668579e+02,2.675756987e-04
5.765848999e+02,8.565588505e-04
5.767029419e+02,1.065552933e-03
5.768209229e+02,-6.823971635e-04
5.769389648e+02,-1.504123647e-04
5.770570068e+02,-1.504123647e-04
5.771750488e+02,7.805610076e-04
5.772930908e+02,3.625729587e-04
5.774111328e+02,-6.823971635e-04
5.775291748e+02,1.084552379e-03
5.776472168e+02,1.290221419e-02
5.777652588e+02,7.769036293e-02
5.778833008e+02,9.226294607e-02
5.780013428e+02,6.792464107e-02
5.781193848e+02,4.662625119e-02
5.782374878e+02,2.836777270e-02
5.783555298e+02,1.675910503e-02
5.784735718e+02,8.418343030e-03
5.785916748e+02,5.948413163e-03
5.787097168e+02,3.763475688e-03
5.788277588e+02,1.578538213e-03
5.789458618e+02,1.521539874e-03
5.790639038e+02,2.167521277e-03
5.791820068e+02,1.483540982e-03
5.793000488e+02,1.198549056e-03
5.794181519e+02,1.654535998e-03
5.795362549e+02,8.565588505e-04
5.796542969e+02,1.877304725e-02
5.797723999e+02,9.004001319e-02
5.798905029e+02,9.591083974e-02
5.800085449e+02,7.113555074e-02
5.801266479e+02,4.801321030e-02
5.802447510e+02,2.846276946e-02
5.803628540e+02,1.751908287e-02
5.804809570e+02,1.056528091e-02
5.805990601e+02,6.879386492e-03
5.807171631e+02,3.687477903e-03
5.808352661e+02,3.383486532e-03
5.809533691e+02,1.635536551e-03
5.810714722e+02,1.312545850e-03
5.811895752e+02,1.103551826e-03
5.813076782e+02,1.483540982e-03
5.814258423e+02,-2.834085608e-04
5.815439453e+02,-2.264101931e-04
5.816620483e+02,2.110522939e-03
5.817802124e+02,7.045632228e-04
5.818983154e+02,-6.253987667e-04
5.820164185e+02,8.565588505e-04
5.821345825e+02,4.005718802e-04
5.822526855e+02,9.895550320e-04
5.823708496e+02,2.243519295e-03
5.824889526e+02,-7.583950064e-04
5.826071167e+02,-1.884112862e-04
5.827252808e+02,4.765697231e-04
5.828433838e+02,2.295767772e-04
5.829615479e+02,-7.773944526e-04
5.830797119e+02,1.027553924e-03
5.831978149e+02,1.255547395e-03
5.833159790e+02,2.675756987e-04
5.834341431e+02,-3.024080361e-04
5.835523071e+02,7.615615614e-04
5.836704712e+02,-7.583950064e-04
5.837886353e+02,-8.343927911e-04
5.839067993e+02,1.255547395e-03
5.840249634e+02,1.331545296e-03
5.841431274e+02,7.235626690e-04
5.842612915e+02,-1.314129040e-04
5.843794556e+02,2.058274549e-05
5.844976196e+02,-2.264101931e-04
5.846158447e+02,8.755582967e-04
5.847340088e+02,5.525675369e-04
5.848521729e+02,4.765697231e-04
5.849703369e+02,-2.454096393e-04
5.850885620e+02,-1.741616870e-05
5.852067261e+02,-1.694118255e-04
5.853249512e+02,2.110522939e-03
5.854431152e+02,3.958220259e-05
5.855612793e+02,8.375594043e-04
5.856795044e+02,6.855637184e-04
5.857977295e+02,7.758111315e-05
5.859158936e+02,3.245740663e-04
5.860341187e+02,-7.441453636e-05
5.861522827e+02,3.958220259e-05
5.862705078e+02,6.855637184e-04
5.863887329e+02,-5.304014776e-04
5.865069580e+02,7.758111315e-05
5.866251831e+02,-2.834085608e-04
5.867433472e+02,4.575702478e-04
5.868615723e+02,3.435735125e-04
5.869797974e+02,4.005718802e-04
5.870980225e+02,-1.741616870e-05
5.872162476e+02,5.335680908e-04
5.873344727e+02,-1.124134506e-04
5.874526978e+02,1.236547949e-03
5.875709229e+02,-4.164047714e-04
5.876891479e+02,8.565588505e-04
5.878074341e+02,-1.233381452e-03
5.879256592e+02,1.901529031e-03
5.880438843e+02,-1.884112862e-04
5.881621094e+02,-3.594064037e-04
5.882803955e+02,6.855637184e-04
5.883986206e+02,7.805610076e-04
5.885168457e+02,-2.454096393e-04
5.886351318e+02,-1.765366178e-03
5.887533569e+02,3.055745910e-04
5.888716431e+02,-1.884112862e-04
5.889898682e+02,-1.314129040e-04
5.891081543e+02,9.658057388e-05
5.892263794e+02,7.045632228e-04
5.893446655e+02,1.915778557e-04
5.894629517e+02,2.053524600e-03
5.895811768e+02,2.319517080e-03
5.896994629e+02,3.815724340e-04
5.898177490e+02,1.426542527e-03
5.899360352e+02,-1.504123647e-04
5.900542603e+02,7.235626690e-04
5.901725464e+02,-1.124134506e-04
5.902908325e+02,-5.114020314e-04
5.904091187e+02,2.129522385e-03
5.905274048e+02,1.725783950e-04
5.906456909e+02,1.863530022e-03
5.907639771e+02,5.858165969e-05
5.908822632e+02,5.525675369e-04
5.910005493e+02,2.295767772e-04
5.911188354e+02,-5.684004282e-04
5.912371826e+02,1.502540428e-03
5.913554688e+02,-3.594064037e-04
5.914737549e+02,1.155800273e-04
5.915920410e+02,-7.773944526e-04
5.917103882e+02,-4.544036638e-04
5.918286743e+02,-1.271380344e-03
5.919469604e+02,1.583288054e-06
5.920653076e+02,1.179549610e-03
5.921835938e+02,1.160550164e-03
5.923019409e+02,2.053524600e-03
5.924202271e+02,6.475648261e-04
5.925385742e+02,6.095659337e-04
5.926568604e+02,1.293546404e-03
5.927752075e+02,1.345794881e-04
5.928935547e+02,2.295767772e-04
5.930118408e+02,-3.404069284e-04
5.931301880e+02,8.375594043e-04
5.932485352e+02,1.711534453e-03
5.933668823e+02,1.122551272e-03
5.934851685e+02,1.616537105e-03
5.936035156e+02,2.865751449e-04
5.937218628e+02,9.325566934e-04
5.938402100e+02,-6.823971635e-04
5.939585571e+02,3.055745910e-04
5.940769043e+02,5.145686446e-04
5.941952515e+02,5.715669831e-04
5.943135986e+02,4.385708016e-04
5.944319458e+02,5.335680908e-04
5.945502930e+02,1.535789488e-04
5.946687012e+02,-7.583950064e-04
5.947870483e+02,1.103551826e-03
5.949053955e+02,2.105773165e-04
5.950237427e+02,1.350544742e-03
5.951420898e+02,1.445541973e-03
5.952604980e+02,1.217548503e-03
5.953788452e+02,1.725783950e-04
5.954972534e+02,-8.723917417e-04
5.956156006e+02,7.995604537e-04
5.957339478e+02,-2.074107324e-04
5.958523560e+02,6.095659337e-04
5.959707031e+02,1.155800273e-04
5.960891113e+02,-2.644091146e-04
5.962075195e+02,1.046553371e-03
5.963258667e+02,6.475648261e-04
5.964442749e+02,-6.443982711e-04
5.965626831e+02,9.515561396e-04
5.966810303e+02,4.955691402e-04
5.967994385e+02,-2.074107324e-04
5.969178467e+02,2.675756987e-04
5.970362549e+02,6.855637184e-04
5.971546021e+02,9.515561396e-04
5.972730103e+02,7.615615614e-04
5.973914185e+02,-1.504123647e-04
5.975098267e+02,-3.784058499e-04
5.976282349e+02,2.295767772e-04
5.977466431e+02,7.045632228e-04
5.978650513e+02,2.129522385e-03
5.979834595e+02,1.407543081e-03
5.981018677e+02,1.654535998e-03
5.982203369e+02,1.103551826e-03
5.983387451e+02,1.863530022e-03
5.984571533e+02,-2.644091146e-04
5.985755615e+02,1.345794881e-04
5.986939697e+02,-1.694118255e-04
5.988124390e+02,3.435735125e-04
5.989308472e+02,-1.741616870e-05
5.990492554e+02,8.185599581e-04
5.991677246e+02,-5.684004282e-04
5.992861328e+02,-5.304014776e-04
5.994046021e+02,1.155800273e-04
5.995230103e+02,1.445541973e-03
5.996414795e+02,7.425621152e-04
5.997598877e+02,1.502540428e-03
5.998783569e+02,4.385708016e-04
5.999968262e+02,8.755582967e-04
6.001152344e+02,-8.153933450e-04
6.002337036e+02,8.375594043e-04
6.003521729e+02,-9.483895847e-04
6.004705811e+02,4.195713263e-04
6.005890503e+02,6.665642723e-04
6.007075195e+02,7.758111315e-05
6.008259888e+02,7.615615614e-04
6.009444580e+02,3.958220259e-05
6.010629272e+02,7.235626690e-04
6.011813965e+02,-1.314129040e-04
6.012998657e+02,2.295767772e-04
6.014183350e+02,-1.124134506e-04
6.015368042e+02,6.855637184e-04
6.016552734e+02,1.217548503e-03
6.017737427e+02,9.515561396e-04
6.018922119e+02,2.295767772e-04
6.020106812e+02,-5.304014776e-04
6.021291504e+02,5.858165969e-05
6.022476807e+02,3.245740663e-04
6.023661499e+02,1.464541419e-03
6.024846191e+02,2.105773165e-04
6.026030884e+02,-7.441453636e-05
6.027216187e+02,-3.024080361e-04
6.028400879e+02,6.095659337e-04
6.029586182e+02,3.245740663e-04
6.030770874e+02,-2.644091146e-04
6.031956177e+02,5.715669831e-04
6.033140869e+02,1.027553924e-03
6.034326172e+02,3.815724340e-04
6.035510864e+02,-1.124134506e-04
6.036696167e+02,-7.441453636e-05
6.037880859e+02,7.805610076e-04
6.039066162e+02,-5.114020314e-04
6.040251465e+02,1.027553924e-03
6.041436157e+02,-8.533922955e-04
6.042621460e+02,9.895550320e-04
6.043806763e+02,2.395514864e-03
6.044992065e+02,1.046553371e-03
6.046177368e+02,-3.784058499e-04
6.047362671e+02,1.768532791e-03
6.048547363e+02,2.105773165e-04
6.049732666e+02,6.855637184e-04
6.050917969e+02,1.692535006e-03
6.052103271e+02,1.046553371e-03
6.053288574e+02,7.045632228e-04
6.054473877e+02,9.895550320e-04
6.055659790e+02,-7.203960558e-04
6.056845093e+02,9.658057388e-05
6.058030396e+02,5.335680908e-04
6.059215698e+02,7.235626690e-04
6.060401001e+02,4.385708016e-04
6.061586914e+02,1.198549056e-03
6.062772217e+02,-5.304014776e-04
6.063957520e+02,9.895550320e-04
6.065142822e+02,8.755582967e-04
6.066328735e+02,2.865751449e-04
6.067514038e+02,1.578538213e-03
6.068699951e+02,4.195713263e-04
6.069885254e+02,7.758111315e-05
6.071071167e+02,1.597537659e-03
6.072256470e+02,-4.544036638e-04
6.073442383e+02,2.357515972e-03
6.074627686e+02,-1.138384105e-03
6.075813599e+02,5.145686446e-04
6.076999512e+02,-5.114020314e-04
6.078184814e+02,7.045632228e-04
6.079370728e+02,4.575702478e-04
6.080556641e+02,1.217548503e-03
6.081741943e+02,-1.138384105e-03
6.082927856e+02,7.615615614e-04
6.084113770e+02,1.103551826e-03
6.085299683e+02,-6.253987667e-04
6.086485596e+02,3.055745910e-04
6.087671509e+02,1.749533345e-03
6.088857422e+02,7.235626690e-04
6.090043335e+02,1.535789488e-04
6.091229248e+02,1.725783950e-04
6.092415161e+02,1.535789488e-04
6.093601074e+02,1.535789488e-04
6.094786987e+02,4.575702478e-04
6.095972900e+02,1.578538213e-03
6.097158813e+02,2.105773165e-04
6.098344727e+02,-6.253987667e-04
6.099530640e+02,1.583288054e-06
6.100717163e+02,3.815724340e-04
6.101903076e+02,1.103551826e-03
6.103088989e+02,-4.544036638e-04
6.104274902e+02,-3.641562580e-05
6.105461426e+02,6.665642723e-04
6.106647339e+02,-3.024080361e-04
6.107833862e+02,2.675756987e-04
6.109019775e+02,-1.314129040e-04
6.110206299e+02,2.243519295e-03
6.111392212e+02,-6.063993205e-04
6.112578735e+02,6.665642723e-04
6.113764648e+02,-1.366377575e-03
6.114951172e+02,-1.884112862e-04
6.116137085e+02,-7.013966097e-04
6.117323608e+02,1.559538767e-03
6.118510132e+02,1.198549056e-03
6.119696045e+02,1.122551272e-03
6.120882568e+02,3.435735125e-04
6.122069092e+02,3.815724340e-04
6.123255615e+02,4.385708016e-04
6.124441528e+02,1.483540982e-03
6.125628052e+02,2.053524600e-03
6.126814575e+02,1.065552933e-03
6.128001099e+02,4.955691402e-04
6.129187622e+02,7.425621152e-04
6.130374146e+02,1.915778557e-04
6.131560669e+02,1.155800273e-04
6.132747192e+02,1.583288054e-06
6.133933716e+02,1.046553371e-03
6.135120239e+02,-1.024387428e-03
6.136306763e+02,2.889500698e-03
6.137493286e+02,7.045632228e-04
6.138679810e+02,-4.544036638e-04
6.139866943e+02,2.105773165e-04
6.141053467e+02,5.858165969e-05
6.142239990e+02,-5.684004282e-04
6.143426514e+02,-5.304014776e-04
6.144613647e+02,1.274546958e-03
6.145800171e+02,-2.074107324e-04
6.146986694e+02,-3.024080361e-04
6.148173828e+02,9.658057388e-05
6.149360352e+02,-4.544036638e-04
6.150547485e+02,1.027553924e-03
6.151734009e+02,1.583288054e-06
6.152921143e+02,2.058274549e-05
6.154107666e+02,-6.823971635e-04
6.155294800e+02,-6.633977173e-04
6.156481323e+02,1.293546404e-03
6.157668457e+02,-4.544036638e-04
6.158854980e+02,1.160550164e-03
6.160042114e+02,1.065552933e-03
6.161229248e+02,1.583288054e-06
6.162416382e+02,-5.304014776e-04
6.163602905e+02,1.749533345e-03
6.164790039e+02,7.995604537e-04
6.165977173e+02,-1.314129040e-04
6.167164307e+02,1.141550718e-03
6.168351440e+02,3.815724340e-04
6.169537964e+02,-1.694118255e-04
6.170725098e+02,7.995604537e-04
6.171912231e+02,4.765697231e-04
6.173099365e+02,-1.176382997e-03
6.174286499e+02,-1.314129040e-04
6.175473633e+02,5.145686446e-04
6.176660767e+02,1.540539321e-03
6.177847900e+02,-6.443982711e-04
6.179035645e+02,5.858165969e-05
6.180222778e+02,1.915778557e-04
6.181409912e+02,2.205520403e-03
6.182597046e+02,-3.641562580e-05
6.183784180e+02,1.312545850e-03
6.184971313e+02,-1.043386874e-03
6.186159058e+02,-4.924025852e-04
6.187346191e+02,7.995604537e-04
6.188533325e+02,5.145686446e-04
6.189721069e+02,1.255547395e-03
6.190908203e+02,-3.024080361e-04
6.192095337e+02,1.255547395e-03
6.193283081e+02,-3.024080361e-04
6.194470215e+02,1.198549056e-03
6.195657959e+02,7.995604537e-04
6.196845093e+02,3.625729587e-04
6.198032837e+02,7.995604537e-04
6.199219971e+02,-1.784365624e-03
6.200407715e+02,-9.103906341e-04
6.201595459e+02,-5.114020314e-04
6.202782593e+02,5.335680908e-04
6.203970337e+02,1.198549056e-03
6.205158081e+02,-1.176382997e-03
6.206345215e+02,1.521539874e-03
6.207532959e+02,2.295767772e-04
6.208720703e+02,4.005718802e-04
6.209908447e+02,-3.594064037e-04
6.211096191e+02,2.319517080e-03
6.212283325e+02,2.295767772e-04
6.213471069e+02,-5.684004282e-04
6.214658813e+02,2.105773165e-04
6.215846558e+02,1.583288054e-06
6.217034302e+02,1.160550164e-03
6.218222046e+02,-4.734031390e-04
6.219409790e+02,2.167521277e-03
6.220597534e+02,-1.214382006e-03
6.221785278e+02,-7.963938988e-04
6.222973022e+02,2.675756987e-04
6.224161377e+02,1.345794881e-04
6.225349121e+02,4.195713263e-04
6.226536865e+02,9.515561396e-04
6.227724609e+02,-9.863884188e-04
6.228912354e+02,2.675756987e-04
6.230100708e+02,1.464541419e-03
6.231288452e+02,1.274546958e-03
6.232476196e+02,-3.594064037e-04
6.233663940e+02,1.673535444e-03
6.234852295e+02,4.575702478e-04
6.236040039e+02,-1.124134506e-04
6.237228394e+02,-2.834085608e-04
6.238416138e+02,6.095659337e-04
6.239603882e+02,1.939527923e-03
6.240792236e+02,1.236547949e-03
6.241979980e+02,2.295767772e-04
6.243168335e+02,6.855637184e-04
6.244356689e+02,2.865751449e-04
6.245544434e+02,3.815724340e-04
6.246732788e+02,2.865751449e-04
6.247920532e+02,1.445541973e-03
6.249108887e+02,-3.024080361e-04
6.250297241e+02,-1.124134506e-04
6.251484985e+02,1.725783950e-04
6.252673340e+02,1.103551826e-03
6.253861694e+02,1.179549610e-03
6.255050049e+02,1.939527923e-03
6.256238403e+02,7.615615614e-04
6.257426147e+02,-3.974052961e-04
6.258614502e+02,1.350544742e-03
6.259802856e+02,9.705555858e-04
6.260991211e+02,-7.393955602e-04
6.262179565e+02,-1.741616870e-05
6.263367920e+02,9.515561396e-04
6.264556274e+02,3.055745910e-04
6.265744629e+02,-3.214074823e-04
6.266932983e+02,-8.153933450e-04
6.268121338e+02,1.027553924e-03
6.269309692e+02,3.435735125e-04
6.270498047e+02,2.243519295e-03
6.271687012e+02,6.475648261e-04
6.272875366e+02,-2.454096393e-04
6.274063721e+02,1.160550164e-03
6.275252075e+02,1.293546404e-03
6.276440430e+02,5.335680908e-04
6.277629395e+02,6.665642723e-04
6.278817749e+02,8.375594043e-04
6.280006104e+02,7.615615614e-04
6.281195068e+02,1.065552933e-03
6.282383423e+02,6.475648261e-04
6.283571777e+02,7.995604537e-04
6.284760742e+02,-1.694118255e-04
6.285949097e+02,8.375594043e-04
6.287138062e+02,-1.233381452e-03
6.288326416e+02,3.435735125e-04
6.289515381e+02,8.565588505e-04
6.290703735e+02,-3.594064037e-04
6.291892700e+02,3.958220259e-05
6.293081055e+02,3.815724340e-04
6.294270020e+02,3.625729587e-04
6.295458984e+02,-8.913911879e-04
6.296647339e+02,1.977526816e-03
6.297836304e+02,7.425621152e-04
6.299025269e+02,-5.304014776e-04
6.300213623e+02,-3.214074823e-04
6.301402588e+02,-8.913911879e-04
6.302591553e+02,4.765697231e-04
6.303780518e+02,1.160550164e-03
6.304969482e+02,-7.441453636e-05
6.306157837e+02,1.084552379e-03
6.307346802e+02,1.065552933e-03
6.308535767e+02,-3.024080361e-04
6.309724731e+02,7.235626690e-04
6.310913696e+02,2.295767772e-04
6.312102661e+02,-8.153933450e-04
6.313291626e+02,2.053524600e-03
6.314480591e+02,-6.443982711e-04
6.315669556e+02,1.155800273e-04
6.316858521e+02,1.155800273e-04
6.318047485e+02,1.725783950e-04
6.319236450e+02,8.755582967e-04
6.320426025e+02,1.725783950e-04
6.321614990e+02,7.045632228e-04
6.322803955e+02,-1.314129040e-04
6.323992920e+02,-9.863884188e-04
6.325181885e+02,5.715669831e-04
6.326371460e+02,1.768532791e-03
6.327560425e+02,-6.823971635e-04
6.328749390e+02,-3.404069284e-04
